,Basin,Operator,State,County,report_date,drill_type,well,rig,well_type,field,formation,permit_depth,spud_date,API_UWI,lat_long,rated_hp,permit_approval_date,state_id,county_id,Unnamed: 0
152,Permian - Delaware,"EOG RESOURCES, INC.",NM,EDDY,11/22/2021,H,DEEP ELEM 4 FED COM 704H,Nabors 1206,OIL,PURPLE SAGE,WOLFCAMP (GAS),"21,768 ft",2021-11-12,30-015-48583,32.0657897 / -103.7811462, ,2021-06-21,30,15,152.0
153,Permian - Delaware,"EOG RESOURCES, INC.",NM,EDDY,11/22/2021,H,DIRE WOLF 12 FED 729H,Nabors 1210,OIL,PURPLE SAGE,WOLFCAMP (GAS),"18,666 ft",2021-11-18,30-015-47649,32.0544417 / -103.8343942, ,2020-11-10,30,15,153.0
154,Permian - Delaware,"LONGFELLOW ENERGY, LP",NM,EDDY,11/22/2021,H,ELVIS STATE COM 29A 002H,AKITA 524,OIL,ARTESIA,GLORIETA-YESO (O),"9,357 ft",2021-11-17,30-015-48183,32.8102153 / -104.1874628,1500,2021-04-22,30,15,154.0
155,Permian - Delaware,MATADOR PRODUCTION COMPANY,NM,EDDY,11/22/2021,H,JOE HOLLINGSWORTH FEE 136H,Patterson 810,OIL,SOUTH CULEBRA BLUFF,BONE SPRING,"18,423 ft",2021-11-13,30-015-49009,32.3830316 / -104.1003522,1500,2021-10-28,30,15,155.0
156,Permian - Delaware,MEWBOURNE OIL CO,NM,EDDY,11/22/2021,H,FOREIGNER 33/4 W0IP FED COM 2H,Patterson 594,GAS,PURPLE SAGE,WOLFCAMP (GAS),"17,258 ft",2021-11-04,30-015-48923,32.2608402 / -104.0908186,1500,2021-08-30,30,15,156.0
157,Permian - Delaware,MEWBOURNE OIL CO,NM,EDDY,11/22/2021,H,ITHACA 15/14 W0EF FED COM 1H,Patterson 558,GAS,GATUNA CANYON,WOLFCAMP,"17,005 ft",2021-11-16,30-015-49004,32.5770076 / -104.0707937,1500,2021-10-12,30,15,157.0
158,Permian - Delaware,MEWBOURNE OIL CO,NM,EDDY,11/22/2021,H,CASAMIGOS 2 W1OB STATE COM 1H,Patterson 816,GAS,PURPLE SAGE,WOLFCAMP (GAS),"15,457 ft",2021-11-14,30-015-48608,32.0652416 / -103.9495482,1500,2021-06-25,30,15,158.0
159,Permian - Delaware,MEWBOURNE OIL CO,NM,EDDY,11/22/2021,H,SAN LORENZO 9 W1PA FEE 001H,Patterson 263,GAS,PURPLE SAGE,WOLFCAMP (GAS),"14,470 ft",2021-11-04,30-015-48916,32.1381916 / -104.0922035,1500,2021-09-01,30,15,159.0
160,Permian - Delaware,MEWBOURNE OIL CO,NM,EDDY,11/22/2021,H,FULLER 14/23 W2JO FED 2H,Patterson 245,GAS,PURPLE SAGE,WOLFCAMP (GAS),"18,164 ft",2021-11-04,30-015-44452,32.0420904 / -103.9465717,1500,2017-09-28,30,15,160.0
161,Permian - Delaware,MEWBOURNE OIL CO,NM,EDDY,11/22/2021,H,HOSS 2/11 W1AP FED COM 2H,Patterson 560,GAS,PURPLE SAGE,WOLFCAMP (GAS),"19,848 ft",2021-11-10,30-015-48285,32.1656766 / -104.0531858,1500,2021-05-06,30,15,161.0
162,Permian - Delaware,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NM,EDDY,11/22/2021,H,ASTRODOG FED COM 0809 232H,Precision 596,GAS,PURPLE SAGE,WOLFCAMP (GAS),"18,706 ft",2021-11-18,30-015-48696,32.3239445 / -104.0120499,1800,2021-07-01,30,15,162.0
163,Permian - Delaware,SPUR ENERGY PARTNERS LLC,NM,EDDY,11/22/2021,H,DARNER 9 STATE 070H,AKITA 57,OIL,EAST EMPIRE,GLORIETA-YESO,"10,373 ft",2021-11-14,30-015-48728,32.8453086 / -104.0896829,1150,2021-07-16,30,15,163.0
164,Permian - Delaware,"TAP ROCK OPERATING, LLC",NM,EDDY,11/22/2021,H,MISO STATE 163H,H&P 466,GAS,PURPLE SAGE,WOLFCAMP (GAS),"13,243 ft",2021-11-03,30-015-46535,32.0653744 / -104.3630625,1500,2019-12-26,30,15,164.0
165,Permian - Delaware,"XTO ENERGY, INC.",NM,EDDY,11/22/2021,H,REMUDA SOUTH 25 STATE 709H,Nabors X32,OIL,"FORTY NINER RIDGE BONE SPRING,WEST",BONE SPRING,"16,838 ft",2021-11-18,30-015-48540,32.2765912 / -103.931687,1500,2021-06-21,30,15,165.0
166,Permian - Delaware,XTO PERMIAN OPERATING LLC.,NM,EDDY,11/22/2021,H,BIG EDDY UNIT 30E SKYWALKER 104H,H&P 552,OIL,WC WILLIAMS SINK,BONE SPRING,"19,794 ft",2021-11-11,30-015-46937,32.568971 / -103.8462899,1500,2020-03-31,30,15,166.0
167,Northeast,SENECA RESOURCES CORP,PA,ELK,11/22/2021,H,SRC WT 2333 402HU 53364,Falcon 27,GAS,MARCELLUS SHALE,MARCELLUS SHALE,"23,545 ft",2021-11-15,37-047-25111,41.5699823 / -78.4429317,850,2021-08-03,37,47,167.0
168,Anadarko,MEWBOURNE OIL COMPANY,OK,ELLIS,11/22/2021,H,THELMA 8/17 AP 1H,Patterson 287,OIL & GAS, ,CHEROKEE,"20,104 ft",2021-11-18,35-045-23844,36.057489 / -99.7783166,1500,2021-09-14,35,45,168.0
169,Sedgwick,"TDI, INC.",KS,ELLIS,11/22/2021,V,ARMBRUSTER 1,Southwind 8,OIL,SHOENTHALER SOUTHWEST,ARBUCKLE,"3,900 ft",2021-11-16,15-051-27014,38.9488785 / -99.4998837,550,2021-09-14,15,51,169.0
170,Gulf Coast,"ARENA OFFSHORE, LP",LA,EUGENE IS. OFFSHORE,11/22/2021,D,K008  ,White Fleet 350,OIL & GAS,EI238,C-15 FB-K7, ,2021-11-15,17-709-41304,28.5334121 / -91.4959107, ,2021-02-19,17,709,170.0
171,Offshore,"ENVEN ENERGY VENTURES, LLC",GOM,EWING BANK,11/22/2021,D,A011  ,Nabors MODS 200,OIL & GAS,LOBSTER/OYSTER,BUL-1, ,2021-09-27,60-810-50050,28.1012357 / -90.2021894,2000,2021-09-15,60,810,171.0
172,Eagleford,"DALLAS PETROLEUM GROUP, LLC",TX,FAYETTE,11/22/2021,H,SAMPSON-MUELLER UNIT 4H,Independence 230,OIL,GIDDINGS,AUSTIN CHALK-3,"10,800 ft",2021-11-14,42-149-33532,30.0952619 / -96.8088277, ,2021-11-05,42,149,172.0
173,Eagleford,INEOS USA OIL & GAS LLC,TX,FAYETTE,11/22/2021,H,CLIFFHANGER OL UNIT 2H,H&P 511,OIL,GIDDINGS,AUSTIN CHALK-3,"8,300 ft",2021-11-19,42-149-33530,29.9622059 / -97.036314,1500,2021-10-15,42,149,173.0
174,Eagleford,VERDUN OIL & GAS LLC,TX,FAYETTE,11/22/2021,H,PASSCHENDAELE 1H,Nabors 1204,GAS,GIDDINGS,"AUSTIN CHALK, GAS","15,000 ft",2021-10-26,42-149-33529,30.0042031 / -96.6191381, ,2021-09-16,42,149,174.0
175,Barnett,"BROWNING OIL COMPANY, INC.",TX,FISHER,11/22/2021,H,GRAND TETON 109-128 1H,Power Rig 2,OIL & GAS,"GARDEN CITY, S.",WOLFCAMP,"7,500 ft",2021-11-16,42-151-33224,32.8284054 / -100.5095386,1200,2021-11-08,42,151,175.0
176,Barnett,"BROWNING OIL COMPANY, INC.",TX,FISHER,11/22/2021,H,CARLSBAD CAVERNS 54-55 1H,Power Rig 4,OIL & GAS,"GARDEN CITY, S.",WOLFCAMP,"7,500 ft",2021-11-21,42-151-33227,32.8210759 / -100.5408025,1200,2021-11-17,42,151,176.0
177,Barnett,"CLEAR FORK, INCORPORATED",TX,FISHER,11/22/2021,V,CASAMIGOS 55 1,MCG Drilling 1,OIL & GAS,"CAMP SPRINGS, SE.,FISHER COUNTY,NOODLE, W.,WILDCAT","NOODLE CREEK, STRAWN","6,800 ft",2021-11-08,42-151-33222,32.8051544 / -100.5355598,600,2021-11-02,42,151,177.0
178,Barnett,"PEREGRINE PETROLEUM PRTNR, LTD.",TX,FISHER,11/22/2021,H,DOUBLE M B004H,Power Rig 7,OIL,WILDCAT, ,"7,000 ft",2021-11-15,42-151-33217,32.959254 / -100.1972065,1500,2021-10-22,42,151,178.0
179,,"GESELL'S PUMP SALES & SERVICE, INC",,FRANKLIN,11/22/2021,,U.S. COAL AND COKE 3B,George Mitchell 9,UNKNOWN, , , ,2021-11-08, ,38.0521469 / -88.8529968,600, ,0,0,179.0
180,Eagleford,"ROSEWOOD RESOURCES, INC.",TX,FRIO,11/22/2021,H,ORELIA RANCH D 1H,Nabors 1202,OIL,BRISCOE RANCH,EAGLEFORD,"8,700 ft",2021-11-13,42-163-34269,28.6895228 / -98.8828387, ,2021-09-24,42,163,180.0
181,Eagleford,"TRINITY OPERATING (USG), LLC",TX,FRIO,11/22/2021,H,BURNS RANCH E 101H,Ensign T132,OIL & GAS,BRISCOE RANCH,EAGLEFORD,"8,000 ft",2021-11-19,42-163-34273,28.6699193 / -99.0883163,1500,2021-11-09,42,163,181.0
182,Permian - Midland,"BASIN OIL & GAS OPERATING, LLC",TX,GAINES,11/22/2021,V,CONEJOS 317 191,Savanna 650,OIL & GAS,"FLOREY,FLYING -N-,WILDCAT","QUEEN, SAN ANDRES","7,000 ft",2021-10-14,42-165-38831,32.5369362 / -102.3898031,1200,2021-09-21,42,165,182.0
183,Permian - Midland,SLOAN PETROLEUM INC.,TX,GAINES,11/22/2021,H,R. WHITAKER 1H,Norton 2,OIL,AMROW,DEVONIAN,"12,745 ft",2021-10-31,42-165-00116,32.5875326 / -102.4523704,1000,2021-10-27,42,165,183.0
184,Piceance,TEP ROCKY MOUNTAIN LLC,CO,GARFIELD,11/22/2021,D,FEDERAL RWF 332-9,H&P 329,GAS,RULISON,WILLIAMS FORK,"9,743 ft",2021-11-16,05-045-24401,39.5393495 / -107.8852808,1500,2020-12-31,5,45,184.0
185,Anadarko,COMMAND ENERGY OPERATING LLC,OK,GARVIN,11/22/2021,D,THUNDERBIRD 1-25,Dan D 2,OIL & GAS, ,DYKEMAN,"4,100 ft",2021-11-13,35-049-25353,35.1317399 / -96.7444038,500,2021-10-27,35,49,185.0
186,Anadarko,CONTINENTAL RESOURCES INC,OK,GARVIN,11/22/2021,H,RCL 6-19-30-31XHW,Patterson 590,OIL & GAS, ,"HUNTON, MISSISSIPPIAN, WOODFORD", ,2021-10-14,35-049-25346,34.72414 / -97.6541106,1500,2021-08-18,35,49,186.0
187,Anadarko,CONTINENTAL RESOURCES INC,OK,GARVIN,11/22/2021,H,RCL 4-19-30-31XHW,H&P 543,OIL & GAS, ,"HUNTON, MISSISSIPPIAN, WOODFORD", ,2021-11-04,35-049-25345,34.722774 / -97.66444,1500,2021-08-03,35,49,187.0
188,Anadarko,CONTINENTAL RESOURCES INC,OK,GARVIN,11/22/2021,H,RCL 5-30-19XHW,Patterson 592,OIL & GAS, ,"HUNTON, MISSISSIPPIAN, WOODFORD","24,913 ft",2021-10-31,35-049-25348,34.6967131 / -97.6577572,1500,2021-08-18,35,49,188.0
189,Anadarko,WARWICK-JUPITER LLC,OK,GARVIN,11/22/2021,H,AD ROCK 0203-24-13 1WHX,Kenai 19,OIL & GAS, ,WOODFORD,"19,800 ft",2021-11-17,35-049-25352,34.6219719 / -97.4689014,1500,2021-09-28,35,49,189.0
190,Permian - Midland,"CROWNQUEST OPERATING, LLC",TX,GLASSCOCK,11/22/2021,H,REMINGTON 5HB,Citadel 5,OIL & GAS,SPRABERRY,TREND AREA,"8,990 ft",2021-11-12,42-173-38451,31.8504445 / -101.7491104, ,2021-03-16,42,173,190.0
191,Permian - Midland,"CROWNQUEST OPERATING, LLC",TX,GLASSCOCK,11/22/2021,H,HENRY 2HB,Citadel 1,OIL & GAS,SPRABERRY,TREND AREA,"8,900 ft",2021-11-10,42-173-38424,31.8516398 / -101.7441917, ,2021-02-22,42,173,191.0
192,Permian - Midland,"CROWNQUEST OPERATING, LLC",TX,GLASSCOCK,11/22/2021,H,LEXINGTON F 11JM,Advanced Energy 36,OIL & GAS,SPRABERRY,TREND AREA,"9,000 ft",2021-11-14,42-173-38550,31.8798125 / -101.7534403,500,2021-09-20,42,173,192.0
193,Permian - Midland,OXY USA INC.,TX,GLASSCOCK,11/22/2021,H,E.L. POWELL BC 1681CP,H&P 480,OIL & GAS,SPRABERRY,TREND AREA,"11,000 ft",2021-11-18,42-173-38518,31.9275055 / -101.6681414,1500,2021-07-19,42,173,193.0
194,Permian - Midland,OXY USA INC.,TX,GLASSCOCK,11/22/2021,H,E.L. POWELL BC 1687CP,H&P 617,OIL & GAS,SPRABERRY,TREND AREA,"11,000 ft",2021-11-14,42-173-38519,31.931194 / -101.6583481,1500,2021-07-19,42,173,194.0
195,Permian - Midland,OXY USA INC.,TX,GLASSCOCK,11/22/2021,H,"POWELL, E.L. 0984CP",H&P 427,OIL & GAS,SPRABERRY,TREND AREA,"11,000 ft",2021-11-16,42-173-38522,31.9335651 / -101.6633391,1500,2021-07-20,42,173,195.0
196,Permian - Midland,"PIONEER NATURAL RES. USA, INC.",TX,GLASSCOCK,11/22/2021,H,DRIVER-LANE E36C 103H,Ensign T136,OIL & GAS,SPRABERRY,TREND AREA,"9,000 ft",2021-11-16,42-173-38373,31.7417809 / -101.7552913,1500,2020-10-12,42,173,196.0
197,Permian - Midland,"PIONEER NATURAL RES. USA, INC.",TX,GLASSCOCK,11/22/2021,H,TOM-MILLS 48K 11H,H&P 487,OIL & GAS,SPRABERRY,TREND AREA,"10,173 ft",2021-11-10,42-173-38539,32.0630208 / -101.7500605,1500,2021-09-03,42,173,197.0
198,Permian - Midland,"PIONEER NATURAL RES. USA, INC.",TX,GLASSCOCK,11/22/2021,H,BRUNSON RANCH 47A 1H,Pinnergy 4,OIL & GAS,SPRABERRY,TREND AREA,"10,225 ft",2021-11-18,42-173-38377,31.8428671 / -101.7120642, ,2020-10-20,42,173,198.0
199,Permian - Midland,"PIONEER NATURAL RES. USA, INC.",TX,GLASSCOCK,11/22/2021,H,DRIVER-LANE W36D 4H,Patterson 261,OIL & GAS,SPRABERRY,TREND AREA,"10,437 ft",2021-11-10,42-173-37733,31.7387848 / -101.7633221,1500,2020-10-12,42,173,199.0
200,Permian - Midland,XTO ENERGY INC.,TX,GLASSCOCK,11/22/2021,H,BLALOCK 1382 1312AH,H&P 439,OIL & GAS,SPRABERRY,TREND AREA,"10,000 ft",2021-11-18,42-173-38532,31.9505187 / -101.7213906,1500,2021-08-09,42,173,200.0
201,Eagleford,"EOG RESOURCES, INC.",TX,GONZALES,11/22/2021,H,AGGIE A 1H,Nabors 1209,OIL & GAS,EAGLEVILLE,EAGLE FORD-1,"13,200 ft",2021-11-18,42-177-34432,29.4555098 / -97.2304579, ,2021-09-17,42,177,201.0
202,Eagleford,"EOG RESOURCES, INC.",TX,GONZALES,11/22/2021,H,SHENANDOAH H 8H,Nabors 1207,OIL & GAS,EAGLEVILLE,EAGLE FORD-1,"12,600 ft",2021-11-12,42-177-34431,29.2461856 / -97.4355215, ,2021-09-13,42,177,202.0
203,Eagleford,"INPEX EAGLE FORD, LLC",TX,GONZALES,11/22/2021,H,CLARK UNIT 5H,Patterson 247,OIL & GAS,EAGLEVILLE,EAGLE FORD-1,"10,000 ft",2021-11-05,42-177-34320,29.6284769 / -97.1993674,1500,2020-04-07,42,177,203.0
204,Eagleford,"PENN VIRGINIA OIL & GAS, L.P.",TX,GONZALES,11/22/2021,H,TURQUOISE C 3H,H&P 505,OIL & GAS,EAGLEVILLE,EAGLE FORD-1,"14,500 ft",2021-11-16,42-177-34445,29.5292239 / -97.3200307,1500,2021-10-05,42,177,204.0
205,Eagleford,"PENN VIRGINIA OIL & GAS, L.P.",TX,GONZALES,11/22/2021,H,ROCK CREEK RANCH 25H,H&P 501,OIL & GAS,EAGLEVILLE,EAGLE FORD-1,"14,500 ft",2021-11-18,42-177-34415,29.4332493 / -97.3011341,1500,2021-08-13,42,177,205.0
206,Eagleford,"ROSEWOOD RESOURCES, INC.",TX,GONZALES,11/22/2021,H,WARD NORTH B 2LH,Nabors 1203,OIL,EAGLEVILLE,EAGLE FORD-1,"9,700 ft",2021-11-04,42-177-34417,29.2665107 / -97.5709747, ,2021-08-31,42,177,206.0
207,DJ Basin,EME WYOMING LLC,WY,GOSHEN,11/22/2021,H,MARSH AND ELLIS 25-3-10 3CH,AKITA 518,OIL,WC,CODELL SAND,"18,907 ft",2021-11-13,49-015-20444,41.6511525 / -104.6453417,1500,2021-09-16,49,15,207.0
208,DJ Basin,"PALOMINO PETROLEUM, INC.",KS,GOVE,11/22/2021,V,BLADE RUNNER 1,Murfin 112,OIL,BUTTERFIELD-OVERLAND NORTH,"JOHNSON, LANSING, MARMATON","4,600 ft",2021-11-14,15-063-22390,38.8392038 / -100.6973434,750,2021-10-21,15,63,208.0
209,DJ Basin,"SHAKESPEARE OIL CO., INC.",KS,GOVE,11/22/2021,V,CALE 1-27,Duke 5,OIL,UNNAMED,"CHEROKEE, LKC, MARMATON, MISS","4,700 ft",2021-11-08,15-063-22391,39.0733273 / -100.7498498,600,2021-10-25,15,63,209.0
210,Anadarko,CAMINO NATURAL RESOURCES LLC,OK,GRADY,11/22/2021,H,JOHN KEELING 0607 23-14-1MXHR,Cactus 160,OIL & GAS, ,"HUNTON, MISSISSIPPIAN, WOODFORD","24,945 ft",2021-10-13,35-051-24868,34.9776401 / -97.9008198,1500,2021-10-12,35,51,210.0
211,Anadarko,CAMINO NATURAL RESOURCES LLC,OK,GRADY,11/22/2021,H,MICKEY MANTLE 1008 13-12-1WXH,Cactus 166,OIL & GAS, ,"MISSISSIPPI LIME, WOODFORD","21,775 ft",2021-09-30,35-051-24864,35.33738 / -98.0067426,1500,2021-09-24,35,51,211.0
212,Anadarko,CITIZEN ENERGY III LLC,OK,GRADY,11/22/2021,H,TODD 5H-26-35,Unit 315,OIL & GAS, ,WOODFORD,"16,800 ft",2021-11-17,35-051-24823,35.3134596 / -97.7032049,1500,2021-04-22,35,51,212.0
213,Anadarko,CITIZEN ENERGY III LLC,OK,GRADY,11/22/2021,H,COTNER 2H-8,Unit 126,OIL & GAS, ,DEESE,"15,800 ft",2021-11-03,35-051-24867,35.1891627 / -97.9673248,1500,2021-10-11,35,51,213.0
214,Anadarko,CITIZEN ENERGY III LLC,OK,GRADY,11/22/2021,H,BRUSHY LAKE 1H-13-24,Atlas 6,OIL & GAS, ,MISSISSIPPIAN,"21,500 ft",2021-11-18,35-051-24869,35.1753847 / -97.7864689,1600,2021-10-12,35,51,214.0
215,Anadarko,CONTINENTAL RESOURCES INC,OK,GRADY,11/22/2021,H,SILVER STRATTON 3-6-31-30XHW,Patterson 573,OIL & GAS, ,"HUNTON, SYCAMORE, WOODFORD", ,2021-11-12,35-051-24871,34.8423112 / -97.7677706,1200,2021-10-12,35,51,215.0
216,Anadarko,GULFPORT MIDCON LLC,OK,GRADY,11/22/2021,H,NELDA 1-4X33H,H&P 485,OIL & GAS, ,"HUNTON, SYCAMORE, WOODFORD", ,2021-11-18,35-051-24875,34.8421916 / -97.8409737,1500,2021-10-14,35,51,216.0
217,Anadarko,GULFPORT MIDCON LLC,OK,GRADY,11/22/2021,H,SCR 3-31X6H,Patterson 283,OIL & GAS, ,"HUNTON, WOODFORD", ,2021-11-03,35-051-24876,34.7840661 / -97.7609105,1500,2021-10-22,35,51,217.0
218,Anadarko,MARATHON OIL COMPANY,OK,GRADY,11/22/2021,H,KEM RANCH 0406 3-24-25WXH,Nabors X41,OIL & GAS, ,"HUNTON, MISSISSIPPIAN, WOODFORD", ,2021-11-15,35-051-24833,34.8114215 / -97.7837666,1500,2021-05-19,35,51,218.0
219,Anadarko,MARATHON OIL COMPANY,OK,GRADY,11/22/2021,H,GRETZKY 0406 4-2-35WXH,Precision 101,OIL & GAS, ,WOODFORD, ,2021-11-11,35-051-24856,34.8393044 / -97.8011712,1500,2021-08-05,35,51,219.0
220,Anadarko,MARATHON OIL COMPANY,OK,GRADY,11/22/2021,H,LEMIEUX BIA 0506 3-26-23WXH,Cactus 170,OIL & GAS, ,"MISSISSIPPIAN, WOODFORD","22,536 ft",2021-11-12,35-051-24877,34.8659611 / -97.8084186,1800,2021-10-28,35,51,220.0
221,Offshore,ANADARKO PETROLEUM CORPORATION,GOM,GREEN CANYON,11/22/2021,,OCS-G 21801 SS2 BP 1,Ocean BlackHawk,UNKNOWN, , , ,2021-10-20,60-811-4039401,27.4391422 / -90.2721024,9000, ,60,811,221.0
222,Offshore,BHP BILLITON PETROLEUM (DEEPWATER) INC.,GOM,GREEN CANYON,11/22/2021,V,001  ,TO Deepwater Invictus,OIL & GAS, , ,"40,000 ft",2021-10-11,60-811-40754,27.8469116 / -90.1693736,9000,2021-10-07,60,811,222.0
223,Offshore,BOE EXPLORATION & PRODUCTION LLC,GOM,GREEN CANYON,11/22/2021,U,G36060 001,TO Deepwater Asgard,UNKNOWN, , , ,2021-09-24,60-811-40753,27.0315451 / -90.9900796,9000,2021-09-24,60,811,223.0
224,Offshore,MURPHY EXPLORATION & PRODUCTION COMPANY - USA,GOM,GREEN CANYON,11/22/2021,U,G32504 004,Pacific Sharav,UNKNOWN,GC432, , ,2021-08-19,60-811-40747,27.5367047 / -90.1651673, ,2021-08-19,60,811,224.0
225,Northeast,CNX GAS CO LLC,PA,GREENE,11/22/2021,H,SILVER FOX FARMS RHL87KHSU,Patterson 563,GAS,MARCELLUS SHALE,MARCELLUS SHALE, ,2021-10-26,37-059-28149,39.9111188 / -80.4796902,1500,2021-08-17,37,59,225.0
226,Northeast,EQT PRODUCTION COMPANY,PA,GREENE,11/22/2021,H,LUMBER 3H,Patterson 292,GAS,MARCELLUS SHALE,MARCELLUS SHALE,"16,379 ft",2021-11-18,37-059-28083,39.7431999 / -80.438824,1500,2021-02-04,37,59,226.0
227,Northeast,RICE DRILLING B LLC,PA,GREENE,11/22/2021,H,STATTLER ROAD 3,Patterson 294,GAS,MARCELLUS SHALE,MARCELLUS SHALE,"20,743 ft",2021-11-16,37-059-27545,39.8144194 / -80.173952,1500,2021-04-13,37,59,227.0
228,Anadarko,BROOKS RANGE CORPORATION,KS,HAMILTON,11/22/2021,V,BOLTZ 35B,Quest 211,GAS,HUGOTON-PANOMA,CHASE,"2,655 ft",2021-11-13,15-075-20911,38.0137804 / -101.7840429,400,2021-10-26,15,75,228.0
229,Northeast,ARSENAL RESOURCES LLC,WV,HARRISON,11/22/2021,H,J OSBORN HSOP 16 203  ,H&P 608,UNKNOWN, ,MARCELLUS SHALE, ,2021-11-11,47-033-05941,39.2658497 / -80.2179487,1500,2019-04-12,47,33,229.0
230,Northeast,ASCENT RESOURCES UTICA LLC,OH,HARRISON,11/22/2021,H,CRICKET E SHC HR 5H,Patterson 584,UNKNOWN, ,"UTICA SHALE, POINT PLEASANT FORMATION", ,2021-11-16,34-067-24503,40.221566 / -80.880826,1500,2021-10-15,34,67,230.0
231,Northeast,"ASCENT RESOURCES UTICA, LLC",OH,HARRISON,11/22/2021,,DUKE W SHC HR 1H,Patterson 581,UNKNOWN, , , ,2021-11-17,34-067-24504,40.216259 / -80.8875961,1500, ,34,67,231.0
232,Haynesville,"COMSTOCK OIL & GAS, LLC",TX,HARRISON,11/22/2021,H,MARSH KB 'H' 1H,Nabors X01,GAS,CARTHAGE,HAYNESVILLE SHALE,"12,500 ft",2021-11-16,42-203-35448,32.3407286 / -94.3208454,1500,2021-02-16,42,203,232.0
233,Northeast,EAP OHIO LLC,OH,HARRISON,11/22/2021,H,MASTERS HN MON 8H,Patterson 571,OIL & GAS, ,POINT PLEASANT,"20,339 ft",2021-11-09,34-067-21667,40.390463 / -81.1760214,1200,2020-07-23,34,67,233.0
234,Haynesville,"RFE OPERATING, LLC",TX,HARRISON,11/22/2021,H,RALPHIE EAST 1H,Basin 105,OIL & GAS,WOODLAWN,COTTON VALLEY,"9,685 ft",2021-10-31,42-203-35488,32.7316928 / -94.2507738,1500,2021-10-13,42,203,234.0
235,Haynesville,ROCKCLIFF ENERGY OPERATING LLC,TX,HARRISON,11/22/2021,H,SANDERS 'A' HV UNIT D 4H,Nabors X17,GAS,CARTHAGE,HAYNESVILLE SHALE,"13,000 ft",2021-11-18,42-203-35478,32.4586989 / -94.1052175,1500,2021-09-20,42,203,235.0
236,Haynesville,ROCKCLIFF ENERGY OPERATING LLC,TX,HARRISON,11/22/2021,H,C.M. ABNEY 'A' HV UNIT A 1H,H&P 475,GAS,CARTHAGE,HAYNESVILLE SHALE,"13,000 ft",2021-10-28,42-203-35475,32.4556706 / -94.0979081,1500,2021-09-21,42,203,236.0
237,Haynesville,ROCKCLIFF ENERGY OPERATING LLC,TX,HARRISON,11/22/2021,H,MOSELEY HV UNIT F 6H,Nabors X06,GAS,CARTHAGE,HAYNESVILLE SHALE,"13,000 ft",2021-11-07,42-203-35468,32.4027229 / -94.1136369,1500,2021-07-30,42,203,237.0
238,North Slope,CONOCOPHILLIPS ALASKA INC,AK,HARRISON BAY,11/22/2021,V,KUPARUK RIV UNIT 3S-24B,Nabors 7ES,OIL,KUPARUK RIVER,UNDEFINED OIL, ,2021-11-07,50-103-20456,70.3941573 / -150.1965809,1000,2021-10-06,50,103,238.0
239,North Slope,CONOCOPHILLIPS ALASKA INC,AK,HARRISON BAY,11/22/2021,V,COLVILLE RIV UNIT CD2-310,Doyon 26,INJECTION,COLVILLE RIVER,ALPINE OIL, ,2021-06-13,50-103-20826,70.3379645 / -151.0495011,3000,2020-08-10,50,103,239.0
240,North Slope,CONOCOPHILLIPS ALASKA INC.,AK,HARRISON BAY,11/22/2021,V,GMTU MT7-01,Doyon 25,OIL,GREATER MOOSES TOOTH,RENDEZVOUS OIL, ,2021-10-10,50-103-20832,70.1728865 / -151.6933103,1800,2021-08-26,50,103,240.0
241,Anadarko,"DDD EXPLORATION, INC.",TX,HARTLEY,11/22/2021,V,THOMPSON E 2,Quest 222,OIL,REHM,GRANITE WASH,"6,500 ft",2021-11-17,42-205-30418,35.8014132 / -102.6093152,750,2021-10-22,42,205,241.0
242,Barnett,"ECHO PRODUCTION, INC.",TX,HASKELL,11/22/2021,V,BRAZOS RIVER 1,Smalley 7,OIL & GAS,"HASKELL COUNTY REGULAR,OLD GLORY,OLD GLORY, E.","BEND CONGL., STRAWN","6,000 ft",2021-11-11,42-207-32991,33.2165323 / -99.9720906,475,2021-09-29,42,207,242.0
243,Barnett,WILCOX PETROLEUM OPERATING LLC.,TX,HASKELL,11/22/2021,V,FARMER 7,Rockin R 1,OIL & GAS,"HASKELL COUNTY REGULAR,SOJOURNER,WILDCAT",GAS,"6,000 ft",2021-11-13,42-207-32993,33.1452858 / -99.8135598,600,2021-10-04,42,207,243.0
244,Anadarko,"BLACKBEARD OPERATING, LLC",TX,HEMPHILL,11/22/2021,H,LITTLE-PYEATT 30-19 ME EX 2H,Nabors 893,GAS,HEMPHILL,GRANITE WASH.,"12,000 ft",2021-10-17,42-211-35658,35.7898075 / -100.4093384,1500,2021-09-15,42,211,244.0
245,Anadarko,UPLAND RESOURCES LLC,TX,HEMPHILL,11/22/2021,V,ELLIOTT 107,Power Rig 1,OIL & GAS,"FELDMAN,FELDMAN, NORTH,GLAZIER, S.,HIGGINS, W.","ATOKA, CLEVELAND, DOUGLAS, MISS., MORROW LOWER, MORROW UPPER, TONKAWA","12,000 ft",2021-11-19,42-211-35660,36.0428739 / -100.1169776,1200,2021-10-11,42,211,245.0
246,DJ Basin,BEREXCO LLC,NE,HITCHCOCK,11/22/2021,V,JOHN 5-28,Duke 4,OIL,GOLDEN,CHEROKEE,"4,300 ft",2021-11-08,26-087-22757,40.1134581 / -101.170628,465,2021-10-14,26,87,246.0
